C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_02_602.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_02_602.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_02_602.jpg,0,1,0,7.776938
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_02_672.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_02_672.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_02_672.jpg,-0.05,1,0,8.680626
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_02_740.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_02_740.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_02_740.jpg,-0.2,1,0,9.344135
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_02_809.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_02_809.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_02_809.jpg,-0.4,1,0,10.1976
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_02_877.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_02_877.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_02_877.jpg,-0.5500001,1,0,10.81281
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_02_946.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_02_946.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_02_946.jpg,0,1,0,11.48403
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_015.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_015.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_015.jpg,0,1,0,12.38184
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_083.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_083.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_083.jpg,0,1,0,12.75872
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_153.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_153.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_153.jpg,0,1,0,13.79213
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_221.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_221.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_221.jpg,0,1,0,14.45679
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_289.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_289.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_289.jpg,0,1,0,15.34195
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_358.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_358.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_358.jpg,-0.1,1,0,15.90127
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_427.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_427.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_427.jpg,-0.3,1,0,16.72636
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_502.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_502.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_502.jpg,-0.45,1,0,17.32213
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_574.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_574.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_574.jpg,-0.6500001,1,0,18.01448
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_642.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_642.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_642.jpg,0,1,0,18.57754
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_715.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_715.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_715.jpg,0,1,0,19.3799
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_790.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_790.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_790.jpg,0,1,0,20.1891
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_859.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_859.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_859.jpg,-0.15,1,0,20.82824
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_925.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_925.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_925.jpg,-0.3,1,0,21.3618
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_03_993.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_03_993.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_03_993.jpg,0,1,0,22.10959
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_064.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_064.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_064.jpg,0,1,0,22.71312
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_139.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_139.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_139.jpg,-0.1,1,0,23.49293
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_208.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_208.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_208.jpg,-0.3,1,0,24.2319
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_283.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_283.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_283.jpg,0,1,0,24.78177
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_352.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_352.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_352.jpg,-0.05,1,0,25.54382
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_426.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_426.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_426.jpg,-0.25,1,0,26.28726
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_503.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_503.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_503.jpg,-0.4,1,0,26.79121
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_580.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_580.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_580.jpg,-0.6000001,1,0,27.38322
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_653.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_653.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_653.jpg,-0.8000001,1,0,27.88131
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_722.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_722.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_722.jpg,0,1,0,28.37656
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_789.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_789.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_789.jpg,0,1,0,29.08452
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_857.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_857.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_857.jpg,0,1,0,29.63131
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_925.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_925.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_925.jpg,0,1,0,30.17683
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_04_993.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_04_993.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_04_993.jpg,0,1,0,30.1901
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_060.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_060.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_060.jpg,0,1,0,30.19033
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_135.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_135.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_135.jpg,-0.1,1,0,30.18755
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_213.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_213.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_213.jpg,-0.3,1,0,30.17005
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_289.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_289.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_289.jpg,0,1,0,30.1898
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_365.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_365.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_365.jpg,-0.1,1,0,30.18951
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_439.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_439.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_439.jpg,-0.3,1,0,30.17258
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_515.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_515.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_515.jpg,0,1,0,30.18021
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_590.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_590.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_590.jpg,0,1,0,30.18865
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_667.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_667.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_667.jpg,0,1,0,30.18984
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_735.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_735.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_735.jpg,-0.05,1,0,30.19014
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_803.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_803.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_803.jpg,-0.2,1,0,30.1837
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_871.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_871.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_871.jpg,-0.4,1,0,30.15942
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_05_942.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_05_942.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_05_942.jpg,0,1,0,30.17793
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_015.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_015.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_015.jpg,0,1,0,30.18844
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_082.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_082.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_082.jpg,0,1,0,30.18994
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_153.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_153.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_153.jpg,0,1,0,30.19046
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_221.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_221.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_221.jpg,-0.1,1,0,30.18953
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_292.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_292.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_292.jpg,-0.3,1,0,30.17095
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_360.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_360.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_360.jpg,0,1,0,30.1895
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_432.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_432.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_432.jpg,0,1,0,30.18984
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_499.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_499.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_499.jpg,0,1,0,30.19004
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_569.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_569.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_569.jpg,0,1,0,30.19044
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_642.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_642.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_642.jpg,-0.1,1,0,30.18812
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_712.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_712.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_712.jpg,-0.3,1,0,30.16982
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_779.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_779.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_779.jpg,0,1,0,30.19003
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_851.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_851.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_851.jpg,0,1,0,30.18988
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_920.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_920.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_920.jpg,0,1,0,30.1902
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_06_992.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_06_992.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_06_992.jpg,0,1,0,30.19027
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_07_064.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_07_064.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_07_064.jpg,0,1,0,30.1903
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_07_135.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_07_135.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_07_135.jpg,-0.05,1,0,30.18978
C:\Users\Arsh\Desktop\TrainingData\IMG\center_2020_09_09_22_25_07_206.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\left_2020_09_09_22_25_07_206.jpg,C:\Users\Arsh\Desktop\TrainingData\IMG\right_2020_09_09_22_25_07_206.jpg,-0.25,1,0,30.17468
